2020-05-17T00:00:00Z,10015123,MPCM,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000313,HAVA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10000237,AKSO,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10000338,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000162,HAVA,2020-NIHC-Mon-0800
2020-01-01T00:00:00Z,10000482,UDAIS,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10000263,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10000220,HAVA,2020-NIHC-Fri-0800
2020-01-01T00:00:00Z,10000242,HAVA,2020-NIHC-Thu-0800
2020-01-01T00:00:00Z,10004629,PHRU,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10004567,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10004721,JOBA,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10004985,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005139,CWSP,2020-NIHC-Sun-09301830
2020-05-01T00:00:00Z,10014442,BANI,2020-NIHC-Sun-0730
2020-01-01T00:00:00Z,10005043,SISA,2020-NIHC-Mon-0800
2020-01-01T00:00:00Z,10004630,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005048,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004675,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005104,DAME,2020-NIHC-Fri-0800
2020-01-01T00:00:00Z,10004970,HAVA,2020-NIHC-Tue-0800
2020-01-01T00:00:00Z,10004519,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10004536,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10004534,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10004957,BANI,2020-WORK-NONE-0730
2020-05-17T00:00:00Z,10016930,MPCM,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10004758,MOBI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005134,DAME,2020-NIHC-Wed-0800
2020-01-21T00:00:00Z,10030197,JOBA,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10005818,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005756,GURM,2020-GUHC-Gen-0830
2020-01-01T00:00:00Z,10005710,OMPJ,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10005755,MOBI,2020-WORK-NONE-0800
2020-05-24T00:00:00Z,10002868,VARI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005780,HAVA,2020-NIHC-Sun-0800
2020-01-01T00:00:00Z,10005741,CWSP,2020-NIHC-Sun-09301830
2020-01-01T00:00:00Z,10005828,RAMI,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005669,PHRU,2020-WORK-NONE-0730
2020-01-01T00:00:00Z,10005823,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005610,HAVA,2020-WORK-NONE-0800
2020-06-01T00:00:00Z,10007061,GOCH,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005690,DAME,2020-NIHC-Sat-0800
2020-01-01T00:00:00Z,10005514,SISA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005582,DAME,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005521,BITR,2020-WORK-NONE-0900
2020-01-01T00:00:00Z,10005520,SISA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005547,HAVA,2020-WORK-NONE-0800
2020-01-01T00:00:00Z,10005600,GURM,2020-GUHC-Gen-0830
2020-05-20T00:00:00Z,10014648,JOBA,2020-WORK-NONE-1900
